Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
"Tollefson, J.",Durban maps path to climate treaty,2011,Nature,480,7377,,299,300,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455210807&partnerID=40&md5=4cd5ac3c3e0499257217c1f3826ab07d,Article,Scopus
"Tollefson, J.",Development in the Amazon: The roadless warrior,2011,Nature,480,7375,,22,24,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555191289&partnerID=40&md5=51a5ba43a972b3dd64ed0ac00c4a8ea8,Article,Scopus
"Tollefson, J.",Climate-change politics: The sceptic meets his match,2011,Nature,475,7357,,440,441,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960897880&partnerID=40&md5=9971ac3c34eed89c3d5c65e20c054ca0,Article,Scopus
"Tollefson, J.",Energy: America's top climate cop,2011,Nature,473,7347,,268,270,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79956335523&partnerID=40&md5=cb8c0a25ca7fce3c3dad89d24104f6d5,Article,Scopus
"Tollefson, J.",Low-cost carbon-capture project sparks interest,2011,Nature,469,7330,,276,277,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751676410&partnerID=40&md5=dfef76e353ae88261112e4e2d773db37,Article,Scopus
"Tout, C.",Astrophysics: Stars acquire youth through duplicity,2011,Nature,478,7369,,331,332,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054967329&partnerID=40&md5=1706e3c6622efbc4160880e0cdd0572f,Article,Scopus
"Trail, D., Watson, E.B., Tailby, N.D.",The oxidation state of Hadean magmas and implications for early Earth's atmosphere,2011,Nature,480,7375,,79,82,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555195564&partnerID=40&md5=ac78400b147aa9ff6b60d09f28eaa7a0,Article,Scopus
"Trajkovski, M., Hausser, J., Soutschek, J., Bhat, B., Akin, A., Zavolan, M., Heim, M.H., Stoffel, M.",MicroRNAs 103 and 107 regulate insulin sensitivity,2011,Nature,474,7353,,649,653,,39,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959845414&partnerID=40&md5=d5f01715b4b670180ac8b601a4bec866,Article,Scopus
"Tran, J.C., Zamdborg, L., Ahlf, D.R., Lee, J.E., Catherman, A.D., Durbin, K.R., Tipton, J.D., Vellaichamy, A., Kellie, J.F., Li, M., Wu, C., Sweet, S.M.M., Early, B.P., Siuti, N., Leduc, R.D., Compton, P.D., Thomas, P.M., Kelleher, N.L.",Mapping intact protein isoforms in discovery mode using top-down proteomics,2011,Nature,480,7376,,254,258,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-83055176451&partnerID=40&md5=e8bdeba95c4cc087de066b0882316d7b,Article,Scopus
"Treister, E., Schawinski, K., Volonteri, M., Natarajan, P., Gawiser, E.",Black hole growth in the early Universe is self-regulated and largely hidden from view,2011,Nature,474,7351,,356,358,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959219765&partnerID=40&md5=609bf62dbcd00186901f6f9e35084ada,Article,Scopus
"Tripodi, M., Stepien, A.E., Arber, S.",Motor antagonism exposed by spatial segregation and timing of neurogenesis,2011,Nature,479,7371,,61,66,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-80455143530&partnerID=40&md5=eafaf5e002c8a0cd0281031836ac0f53,Article,Scopus
"Tsukazaki, T., Mori, H., Echizen, Y., Ishitani, R., Fukai, S., Tanaka, T., Perederina, A., Vassylyev, D.G., Kohno, T., Maturana, A.D., Ito, K., Nureki, O.",Structure and function of a membrane component SecDF that enhances protein export,2011,Nature,474,7350,,235,238,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-79958281760&partnerID=40&md5=fb7494654bca1a8de12e7d18b61a2778,Article,Scopus
"Turner, S.L., Li, N., Guda, T., Githure, J., Cardé, R.T., Ray, A.",Ultra-prolonged activation of CO 2-sensing neurons disorients mosquitoes,2011,Nature,474,7349,,87,91,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957936604&partnerID=40&md5=b3596afb0cc101f71988aaebde50e0e7,Article,Scopus
"Tye, K.M., Prakash, R., Kim, S.-Y., Fenno, L.E., Grosenick, L., Zarabi, H., Thompson, K.R., Gradinaru, V., Ramakrishnan, C., Deisseroth, K.",Amygdala circuitry mediating reversible and bidirectional control of anxiety,2011,Nature,471,7338,,358,362,,73,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952814389&partnerID=40&md5=08c28995168a0ff8919f4e0d3b558231,Article,Scopus
"Umena, Y., Kawakami, K., Shen, J.-R., Kamiya, N.",Crystal structure of oxygen-evolving photosystem II at a resolution of 1.9Å,2011,Nature,473,7345,,55,60,,254,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955614547&partnerID=40&md5=ea07ee3c7dde7aea62d7f4c0068ec431,Article,Scopus
"Usherwood, J.R., Stavrou, M., Lowe, J.C., Roskilly, K., Wilson, A.M.",Flying in a flock comes at a cost in pigeons,2011,Nature,474,7352,,494,497,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959558919&partnerID=40&md5=aaccd9af42d850b2ee70ed4be7ab6446,Article,Scopus
"Vacic, V., McCarthy, S., Malhotra, D., Murray, F., Chou, H.-H., Peoples, A., Makarov, V., Yoon, S., Bhandari, A., Corominas, R., Iakoucheva, L.M., Krastoshevsky, O., Krause, V., Larach-Walters, V., Welsh, D.K., Craig, D., Kelsoe, J.R., Gershon, E.S., Leal, S.M., Aquila, M.D., Morris, D.W., Gill, M., Corvin, A., Insel, P.A., McClellan, J., King, M.-C., Karayiorgou, M., Levy, D.L., Delisi, L.E., Sebat, J.",Duplications of the neuropeptide receptor gene VIPR2 confer significant risk for schizophrenia,2011,Nature,471,7339,,499,503,,51,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953057217&partnerID=40&md5=ae703dd1c203209dd224d8bde6c4fb04,Article,Scopus
"Vader, G., Blitzblau, H.G., Tame, M.A., Falk, J.E., Curtin, L., Hochwagen, A.",Protection of repetitive DNA borders from self-induced meiotic instability,2011,Nature,477,7362,,115,121,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052405290&partnerID=40&md5=c88eaa05bb2e61b03ece86f528d58337,Article,Scopus
"Vaidyanathan, G.",Dam controversy: Remaking the Mekong,2011,Nature,478,7369,,305,307,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80055016840&partnerID=40&md5=f53381d9442f700d0bc7c274516738af,Article,Scopus
"Vaidyanathan, G.",Apes in Africa: The cultured chimpanzees,2011,Nature,476,7360,,266,269,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051926430&partnerID=40&md5=ff232aac6f77d06fd3a81275226ad9e1,Article,Scopus
"Vaidyanathan, G.",Science in Africa: The wheat stalker,2011,Nature,474,7353,,563,565,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959848389&partnerID=40&md5=fe047b91b411756473ae03f4bb0b3fdb,Article,Scopus
"Vais, H., Foskett, J.K., Mak, D.-O.D.",InsP 3R channel gating altered by clustering?,2011,Nature,478,7368,,E1,E2,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054024286&partnerID=40&md5=dca83abdf6edc785d6570fb82bf15791,Article,Scopus
"Valouev, A., Johnson, S.M., Boyd, S.D., Smith, C.L., Fire, A.Z., Sidow, A.",Determinants of nucleosome organization in primary human cells,2011,Nature,474,7352,,516,522,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959557189&partnerID=40&md5=a4e00fd693e71ca7c5573d0b5bd953cf,Article,Scopus
"Van Aert, S., Batenburg, K.J., Rossell, M.D., Erni, R., Van Tendeloo, G.",Three-dimensional atomic imaging of crystalline nanoparticles,2011,Nature,470,7334,,374,377,,40,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951811248&partnerID=40&md5=0a561415c49c06a64754cf90a709c6c1,Article,Scopus
"Van Den Bogaart, G., Meyenberg, K., Risselada, H.J., Amin, H., Willig, K.I., Hubrich, B.E., Dier, M., Hell, S.W., Grubmüller, H., Diederichsen, U., Jahn, R.",Membrane protein sequestering by ionic protein-lipid interactions,2011,Nature,479,7374,,552,555,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855221892&partnerID=40&md5=ad58a11a5708a20e33235768c4d6e4a8,Article,Scopus
"Van Dijk, E.L., Chen, C.L., Daubenton-Carafa, Y., Gourvennec, S., Kwapisz, M., Roche, V., Bertrand, C., Silvain, M., Legoix-Ne, P., Loeillet, S., Nicolas, A., Thermes, C., Morillon, A.",XUTs are a class of Xrn1-sensitive antisense regulatory non-coding RNA in yeast,2011,Nature,475,7354,,114,119,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960065233&partnerID=40&md5=f785af223f35c458885e7403bc1beedc,Article,Scopus
"Van Groenigen, K.J., Osenberg, C.W., Hungate, B.A.",Increased soil emissions of potent greenhouse gases under increased atmospheric CO 2,2011,Nature,475,7355,,214,216,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960398261&partnerID=40&md5=9204d3eec70dad290b9658598ae91bde,Article,Scopus
"Van Keymeulen, A., Rocha, A.S., Ousset, M., Beck, B., Bouvencourt, G., Rock, J., Sharma, N., Dekoninck, S., Blanpain, C.",Distinct stem cells contribute to mammary gland development and maintenance,2011,Nature,479,7372,,189,193,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-80855130470&partnerID=40&md5=ded34e57d5d24e33226c705021a487ce,Article,Scopus
"Van Noorden, R.",Science publishing: The trouble with retractions,2011,Nature,478,7367,,26,28,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053927591&partnerID=40&md5=8523d532d45cf8fe5758b59ec31f841e,Article,Scopus
"Van Noorden, R.",A death in the lab,2011,Nature,472,7343,,270,271,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955461175&partnerID=40&md5=8d3bc96bfbe2d2fa4af6a70caba3b73c,Article,Scopus
"Van Noorden, R.",Chemistry: The trials of new carbon,2011,Nature,469,7328,,14,16,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650983779&partnerID=40&md5=a09dac8fd7ff305f7a02dc824b8fb56c,Article,Scopus
"Van Roy, P., Briggs, D.E.G.",A giant Ordovician anomalocaridid,2011,Nature,473,7348,,510,513,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957617856&partnerID=40&md5=ad1a5c6469b45972a367120eb2852cbc,Article,Scopus
"Varela, I., Tarpey, P., Raine, K., Huang, D., Ong, C.K., Stephens, P., Davies, H., Jones, D., Lin, M.-L., Teague, J., Bignell, G., Butler, A., Cho, J., Dalgliesh, G.L., Galappaththige, D., Greenman, C., Hardy, C., Jia, M., Latimer, C., Lau, K.W., Marshall, J., McLaren, S., Menzies, A., Mudie, L., Stebbings, L., Largaespada, D.A., Wessels, L.F.A., Richard, S., Kahnoski, R.J., Anema, J., A.tuveson, D., Perez-Mancera, P.A., Mustonen, V., Fischer, A., Adams, D.J., Rust, A., Chan-On, W., Subimerb, C., Dykema, K., Furge, K., Campbell, P.J., Teh, B.T., Stratton, M.R., Futreal, P.A.",Exome sequencing identifies frequent mutation of the SWI/SNF complex gene PBRM1 in renal carcinoma,2011,Nature,469,7331,,539,542,,123,http://www.scopus.com/inward/record.url?eid=2-s2.0-79251635938&partnerID=40&md5=fa8c26295cf7190e044c69df2fcd30bd,Article,Scopus
"Vasiliauskas, D., Mazzoni, E.O., Sprecher, S.G., Brodetskiy, K., Johnston Jr, R.J., Lidder, P., Vogt, N., Celik, A., Desplan, C.",Feedback from rhodopsin controls rhodopsin exclusion in Drosophila photoreceptors,2011,Nature,479,7371,,108,112,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-80455176944&partnerID=40&md5=c6fa75692be53217341a1d545fda5cc7,Article,Scopus
"Venditti, C., Meade, A., Pagel, M.",Multiple routes to mammalian diversity,2011,Nature,479,7373,,393,396,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555202533&partnerID=40&md5=f74126251b4b026366be754b1027173f,Article,Scopus
"Venkatachalam, V., Yacoby, A., Pfeiffer, L., West, K.",Local charge of the ν = 5/2 fractional quantum Hall state,2011,Nature,469,7329,,185,188,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-78651394785&partnerID=40&md5=b6c454034f9b7eafbae0ce15276c396e,Article,Scopus
"Vermant, J.",Fluid mechanics: When shape matters,2011,Nature,476,7360,,286,287,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051949541&partnerID=40&md5=c13ad56d0931b4162b301a8f712e1b81,Article,Scopus
"Vijaykrishna, D., Smith, G.J.D., Pybus, O.G., Zhu, H., Bhatt, S., Poon, L.L.M., Riley, S., Bahl, J., Ma, S.K., Cheung, C.L., Perera, R.A.P.M., Chen, H., Shortridge, K.F., Webby, R.J., Webster, R.G., Guan, Y., Peiris, J.S.M.",Long-term evolution and transmission dynamics of swine influenza A virus,2011,Nature,473,7348,,519,522,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957602568&partnerID=40&md5=01092ccd164651b86acd4c266ed37fbb,Article,Scopus
"Villeda, S.A., Luo, J., Mosher, K.I., Zou, B., Britschgi, M., Bieri, G., Stan, T.M., Fainberg, N., Ding, Z., Eggel, A., Lucin, K.M., Czirr, E., Park, J.-S., Couillard-Després, S., Aigner, L., Li, G., Peskind, E.R., Kaye, J.A., Quinn, J.F., Galasko, D.R., Xie, X.S., Rando, T.A., Wyss-Coray, T.",The ageing systemic milieu negatively regulates neurogenesis and cognitive function,2011,Nature,477,7362,,90,96,,38,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052410357&partnerID=40&md5=796e4e68d31448c62e514725891fcec7,Article,Scopus
"Vitari, A.C., Leong, K.G., Newton, K., Yee, C., Oĝrourke, K., Liu, J., Phu, L., Vij, R., Ferrando, R., Couto, S.S., Mohan, S., Pandita, A., Hongo, J.-A., Arnott, D., Wertz, I.E., Gao, W.-Q., French, D.M., Dixit, V.M.",COP1 is a tumour suppressor that causes degradation of ETS transcription factors,2011,Nature,474,7351,,403,408,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959192993&partnerID=40&md5=9d4b7d1702f8d9e4f2d907861ff59ec6,Article,Scopus
"Vivian, J.P., Duncan, R.C., Berry, R., O'Connor, G.M., Reid, H.H., Beddoe, T., Gras, S., Saunders, P.M., Olshina, M.A., Widjaja, J.M.L., Harpur, C.M., Lin, J., Maloveste, S.M., Price, D.A., Lafont, B.A.P., McVicar, D.W., Clements, C.S., Brooks, A.G., Rossjohn, J.",Killer cell immunoglobulin-like receptor 3DL1-mediated recognition of human leukocyte antigen B,2011,Nature,479,7373,,401,405,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555213587&partnerID=40&md5=0e6ef9395dd1e961599e70c8504aaa6b,Article,Scopus
"Voineagu, I., Wang, X., Johnston, P., Lowe, J.K., Tian, Y., Horvath, S., Mill, J., Cantor, R.M., Blencowe, B.J., Geschwind, D.H.",Transcriptomic analysis of autistic brain reveals convergent molecular pathology,2011,Nature,474,7351,,380,386,,72,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959262465&partnerID=40&md5=7284ceda6f196aaa0b15640ee7eb0d54,Article,Scopus
"Volz, J., Gehr, R., Dubois, G., Estève, J., Reichel, J.",Measurement of the internal state of a single atom without energy exchange,2011,Nature,475,7355,,210,213,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960412525&partnerID=40&md5=db87be0c30c4f9c136e071a9816fd38e,Article,Scopus
"Vyazovskiy, V.V., Olcese, U., Hanlon, E.C., Nir, Y., Cirelli, C., Tononi, G.",Local sleep in awake rats,2011,Nature,472,7344,,443,447,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953771228&partnerID=40&md5=31c08c3a88909c2bf3398586deb14597,Article,Scopus
"Wadman, M.",Chimp research under scrutiny,2011,Nature,480,7378,,424,425,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-84255177125&partnerID=40&md5=d9f4ab57f49f07f04c81395275e7ccbe,Article,Scopus
"Wadman, M.",African outbreak stumps experts,2011,Nature,475,7355,,148,149,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052052163&partnerID=40&md5=020fbff240d970e2b3c2fd38f328a680,Article,Scopus
"Wadman, M.",Animal rights: Chimpanzee research on trial,2011,Nature,474,7351,,268,271,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959276640&partnerID=40&md5=38043e4cc5d21f7416aa765f48217e3b,Article,Scopus
"Wadman, M.",Growing with the flow,2011,Nature,474,7350,,241,243,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960923189&partnerID=40&md5=232cabd1369e65b0af2c40ba1ae77329,Article,Scopus
"Wadman, M.",Stem cells: The crusader,2011,Nature,470,7333,,156,159,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951499152&partnerID=40&md5=4b254d4f4454176458fa5e42e46f7dcb,Article,Scopus
"Wadman, M.",University seeks to emerge from shooting's shadow,2011,Nature,470,7333,,150,151,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951484796&partnerID=40&md5=f846bb2e8c7abd4eb8126a42d0ec3c84,Article,Scopus
"Wakim, L.M., Bevan, M.J.",Cross-dressed dendritic cells drive memory CD8 + T-cell activation after viral infection,2011,Nature,471,7340,,629,631,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953238006&partnerID=40&md5=2313a9930f5c59e19609a4048af69b8c,Article,Scopus
"Waldrop, M.M.",Life on the farm,2011,Nature,479,7373,,284,286,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-84857220297&partnerID=40&md5=b37cf1874622ac211a9fbab1f453a9c5,Article,Scopus
"Waldrop, M.M.",The search for alien intelligence: SETI is dead ? long live SETI,2011,Nature,475,7357,,442,444,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960910808&partnerID=40&md5=81dafc80b64d39fcbc28992f890a4ea1,Article,Scopus
"Waldrop, M.M.",Physics meets cancer: The disruptor,2011,Nature,474,7349,,20,22,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957968133&partnerID=40&md5=3661ad320f4ac12e8ff5fe7520ee721b,Article,Scopus
"Waldrop, M.M.",Physics: Unification + 150,2011,Nature,471,7338,,286,288,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952779651&partnerID=40&md5=e4616b4c6a2b84c8f231ed6c21ffbef0,Article,Scopus
"Walker, L.M., Huber, M., Doores, K.J., Falkowska, E., Pejchal, R., Julien, J.-P., Wang, S.-K., Ramos, A., Chan-Hui, P.-Y., Moyle, M., Mitcham, J.L., Hammond, P.W., Olsen, O.A., Phung, P., Fling, S., Wong, C.-H., Phogat, S., Wrin, T., Simek, M.D., Koff, W.C., Wilson, I.A., Burton, D.R., Poignard, P.",Broad neutralization coverage of HIV by multiple highly potent antibodies,2011,Nature,477,7365,,466,470,,91,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053132436&partnerID=40&md5=e9d027a500d392ee688bbc2b21464622,Article,Scopus
"Walker, T., Johnson, P.H., Moreira, L.A., Iturbe-Ormaetxe, I., Frentiu, F.D., McMeniman, C.J., Leong, Y.S., Dong, Y., Axford, J., Kriesner, P., Lloyd, A.L., Ritchie, S.A., O'Neill, S.L., Hoffmann, A.A.",The wMel Wolbachia strain blocks dengue and invades caged Aedes aegypti populations,2011,Nature,476,7361,,450,455,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051511670&partnerID=40&md5=0c9fdddd86eff6636f75dff2391e4df3,Article,Scopus
"Walsh, K.J., Morbidelli, A., Raymond, S.N., O'Brien, D.P., Mandell, A.M.",A low mass for Mars from Jupiter's early gas-driven migration,2011,Nature,475,7355,,206,209,,41,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960425942&partnerID=40&md5=7f1b2642443b631d7f4f626beb7b8060,Article,Scopus
"Wan, C., Zhang, X., Gao, X., Wang, J., Tan, X.",Geometrical enhancement of low-field magnetoresistance in silicon,2011,Nature,477,7364,,304,307,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052862796&partnerID=40&md5=55d8ba640bc4eabed39730eee6b9a0f1,Article,Scopus
"Wang, D., Garcia-Bassets, I., Benner, C., Li, W., Su, X., Zhou, Y., Qiu, J., Liu, W., Kaikkonen, M.U., Ohgi, K.A., Glass, C.K., Rosenfeld, M.G., Fu, X.-D.",Reprogramming transcription by distinct classes of enhancers functionally defined by eRNA,2011,Nature,474,7351,,390,397,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959198166&partnerID=40&md5=b82ec41f9166613623d4911910a5f497,Article,Scopus
"Wang, F., Mei, Z., Qi, Y., Yan, C., Hu, Q., Wang, J., Shi, Y.",Structure and mechanism of the hexameric MecA-ClpC molecular machine,2011,Nature,471,7338,,331,337,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952816898&partnerID=40&md5=c6c9f7dd3477078191c75d67ee9d83e4,Article,Scopus
"Wang, J., Genack, A.Z.",Transport through modes in random media,2011,Nature,471,7338,,345,349,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952804257&partnerID=40&md5=6f78444120b72a57eff2bc03c4fc851f,Article,Scopus
"Wang, K., Diskin, S.J., Zhang, H., Attiyeh, E.F., Winter, C., Hou, C., Schnepp, R.W., Diamond, M., Bosse, K., Mayes, P.A., Glessner, J., Kim, C., Frackelton, E., Garris, M., Wang, Q., Glaberson, W., Chiavacci, R., Le Nguyen, Jagannathan, J., Saeki, N., Sasaki, H., Grant, S.F.A., Iolascon, A., Mosse, Y.P., Cole, K.A., Li, H., Devoto, M., McGrady, P.W., London, W.B., Capasso, M., Rahman, N., Hakonarson, H., Maris, J.M.",Integrative genomics identifies LMO1 as a neuroblastoma oncogene,2011,Nature,469,7329,,216,220,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-78651409984&partnerID=40&md5=f1949a47dee23f982cdef127655ce430,Article,Scopus
"Wang, K.C., Yang, Y.W., Liu, B., Sanyal, A., Corces-Zimmerman, R., Chen, Y., Lajoie, B.R., Protacio, A., Flynn, R.A., Gupta, R.A., Wysocka, J., Lei, M., Dekker, J., Helms, J.A., Chang, H.Y.",A long noncoding RNA maintains active chromatin to coordinate homeotic gene expression,2011,Nature,472,7341,,120,126,,87,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953748673&partnerID=40&md5=faafee9797a0ae397975ff5959b13bb3,Article,Scopus
"Wang, T., Sha, R., Dreyfus, R., Leunissen, M.E., Maass, C., Pine, D.J., Chaikin, P.M., Seeman, N.C.",Self-replication of information-bearing nanoscale patterns,2011,Nature,478,7368,,225,228,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054020148&partnerID=40&md5=445c6c25fd495ee3c8e828406d8bb795,Article,Scopus
"Wang, W., Barnaby, J.Y., Tada, Y., Li, H., Tör, M., Caldelari, D., Lee, D.-U., Fu, X.-D., Dong, X.",Timing of plant immune responses by a central circadian regulator,2011,Nature,470,7332,,110,115,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551662808&partnerID=40&md5=b67661224bffcc59bfeb3e515a854ff0,Article,Scopus
"Wang, Z., Klipfell, E., Bennett, B.J., Koeth, R., Levison, B.S., Dugar, B., Feldstein, A.E., Britt, E.B., Fu, X., Chung, Y.-M., Wu, Y., Schauer, P., Smith, J.D., Allayee, H., Tang, W.H.W., Didonato, J.A., Lusis, A.J., Hazen, S.L.",Gut flora metabolism of phosphatidylcholine promotes cardiovascular disease,2011,Nature,472,7341,,57,65,,117,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953733693&partnerID=40&md5=29c473a845f87d3e48c2f38f37f824d0,Article,Scopus
"Wang, Z., Saito, M., McKenna, K.P., Gu, L., Tsukimoto, S., Shluger, A.L., Ikuhara, Y.",Atom-resolved imaging of ordered defect superstructures at individual grain boundaries,2011,Nature,479,7373,,380,383,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555220117&partnerID=40&md5=afb0834d7be60813a3633937de9f7d16,Article,Scopus
"Wang, Z., Young, R.L., Xue, H., Wagner, G.P.",Transcriptomic analysis of avian digits reveals conserved and derived digit identities in birds,2011,Nature,477,7366,,583,587,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053381433&partnerID=40&md5=d71146d34e5a0c745d7bb35be0d15305,Article,Scopus
"Warne, T., Moukhametzianov, R., Baker, J.G., Nehmé, R., Edwards, P.C., Leslie, A.G.W., Schertler, G.F.X., Tate, C.G.",The structural basis for agonist and partial agonist action on a β 1-adrenergic receptor,2011,Nature,469,7329,,241,245,,125,http://www.scopus.com/inward/record.url?eid=2-s2.0-78651405537&partnerID=40&md5=ad9b9a819fb2eaf040938df18da5992c,Article,Scopus
"Watanabe, T., Suzuki, A., Minobe, S., Kawashima, T., Kameo, K., Minoshima, K., Aguilar, Y.M., Wani, R., Kawahata, H., Sowa, K., Nagai, T., Kase, T.",Permanent El Niño during the Pliocene warm period not supported by coral evidence,2011,Nature,471,7337,,209,211,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952425267&partnerID=40&md5=34efef228f23c7ff61298077d5003c71,Article,Scopus
"Weber, B.N., Chi, A.W.-S., Chavez, A., Yashiro-Ohtani, Y., Yang, Q., Shestova, O., Bhandoola, A.",A critical role for TCF-1 in T-lineage specification and differentiation,2011,Nature,476,7358,,63,69,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-79961140554&partnerID=40&md5=5e7d7852721837caf8a1b808a40122bd,Article,Scopus
"Wechsler, T., Newman, S., West, S.C.",Aberrant chromosome morphology in human cells defective for Holliday junction resolution,2011,Nature,471,7340,,642,646,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953239469&partnerID=40&md5=f82b5a4f4e16077c1c2762b82baf9d76,Article,Scopus
"Wegner, G.",Cosmology: Gravity tested on large scales,2011,Nature,477,7366,,541,543,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053376408&partnerID=40&md5=a097d3b8729151a8509bd17d9bc2bbe6,Article,Scopus
"Wei, W., Hamby, A.M., Zhou, K., Feller, M.B.",Development of asymmetric inhibition underlying direction selectivity in the retina,2011,Nature,469,7330,,402,406,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751650556&partnerID=40&md5=5653e721106b4e9202bce686c76d57d4,Article,Scopus
"Weinberger, S.",The brain war,2011,Nature,477,7365,,390,393,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053148535&partnerID=40&md5=122e17a681c521b589b2a7127a41f725,Article,Scopus
"Weinberger, S.",Computer security: Is this the start of cyberwarfare?,2011,Nature,474,7350,,142,145,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79958267644&partnerID=40&md5=5e1333adf9d4695447ebbf55c576ac11,Article,Scopus
"Weinberger, S.",Social science: Web of war,2011,Nature,471,7340,,566,568,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953252391&partnerID=40&md5=f948464608ac1d06c72da4b14b13a251,Article,Scopus
"Weismann, D., Hartvigsen, K., Lauer, N., Bennett, K.L., Scholl, H.P.N., Issa, P.C., Cano, M., Brandstätter, H., Tsimikas, S., Skerka, C., Superti-Furga, G., Handa, J.T., Zipfel, P.F., Witztum, J.L., Binder, C.J.",Complement factor H binds malondialdehyde epitopes and protects from oxidative stress,2011,Nature,478,7367,,76,81,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053904386&partnerID=40&md5=19cad51a1e8d0cae0c583adef1f0cc8d,Article,Scopus
